asset_id,asset_name,company,company_cn,phase,indications,targets,mechanism,country,data_quality,data_sources,clinical_trial_id,next_milestone,estimated_timeline,source_url,notes,location,funding,priority,therapeutic_area,generic_name,status,rationale,expected_launch
W3_CH_025,康方 AK137,康方生物,,Preclinical,自身免疫性疾病,CD73xLAG3,双特异性抗体，同时靶向CD73和LAG3，调节免疫抑制微环境,China,0.8,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.akesobio.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_026,康方 AK139,康方生物,,Preclinical,特应性皮炎 | 哮喘,IL-4Rα/ST2,双特异性抗体，同时靶向IL-4Rα和ST2，双重抑制Th2型炎症,China,0.8,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.akesobio.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_027,康方 AK114,康方生物,,Preclinical,炎症性疾病 | 痛风,IL-1 beta,抗IL-1β单克隆抗体，阻断IL-1β介导的炎症级联反应,China,0.8,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.akesobio.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_028,康诺亚 CM338,康诺亚,,Preclinical,IgA肾病 | 狼疮性肾炎,MASP-2,抗MASP-2单克隆抗体，抑制凝集素补体通路激活，减少免疫复合物沉积,China,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.keymedbio.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_029,康诺亚 CM536,康诺亚,,Preclinical,特应性皮炎,未披露,临床前阶段创新分子，针对特应性皮炎新机制,China,0.77,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.keymedbio.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_030,康诺亚 CM551,康诺亚,,Preclinical,炎症性肠病,未披露,临床前阶段创新分子，针对炎症性肠病新机制,China,0.77,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.keymedbio.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_031,康诺亚 CM572,康诺亚,,Preclinical,多发性硬化症,未披露,临床前阶段创新分子，针对多发性硬化症,China,0.77,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.keymedbio.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_032,荣昌 RC28-Preclinical,荣昌生物,,Preclinical,糖尿病性黄斑水肿 | 湿性年龄相关性黄斑变性,VEGF/FGF,全球首创VEGF/FGF双靶点融合蛋白，同时阻断两种血管生成因子信号,China,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.remegen.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_033,荣昌 RC88,荣昌生物,,Preclinical,自身免疫性疾病相关肿瘤,MSLN,抗MSLN抗体偶联药物，靶向间皮素阳性细胞,China,0.83,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.remegen.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_034,荣昌 RC148,荣昌生物,,Preclinical,自身免疫性疾病,PD-1/VEGF,双特异性抗体，同时靶向PD-1和VEGF，调节免疫和血管生成,China,0.8,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.remegen.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_035,先声 SIM0278,先声药业,,Preclinical,自身免疫性疾病,未披露,临床前阶段创新分子，针对自身免疫性疾病,China,0.75,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.simcere.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_036,先声 SIM0335,先声药业,,Preclinical,炎症性疾病,未披露,临床前阶段创新分子，针对炎症性疾病,China,0.75,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.simcere.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_037,再鼎 ZL-1503,再鼎医药,,Preclinical,特应性皮炎,IL-13/IL-31,双特异性抗体，同时靶向IL-13和IL-31，抑制炎症和瘙痒通路,China,0.88,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.zailaboratory.com"", ""publication_url"": ""https://www.zailaboratory.com/news/zai-lab-to-present-preclinical-data-of-zl-1503""}",,,,,,,,,,,,,
W3_CH_038,复星 FCN-159,复星医药,,Preclinical,自身免疫性疾病,MEK1/2,MEK1/2小分子抑制剂，阻断RAS-RAF-MEK-ERK信号通路,China,0.78,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.fosunpharma.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_039,石药 SYSA-1802,石药集团,,Preclinical,自身免疫性疾病相关肿瘤,PD-1,抗PD-1单克隆抗体，解除T细胞免疫抑制,China,0.78,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.cspc.com.hk"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_CH_040,天晴 TQ-B3139,正大天晴,,Preclinical,自身免疫性疾病,c-Met/ALK,c-Met/ALK多靶点抑制剂，调节免疫炎症反应,China,0.75,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.ctq.com.cn"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_001,VRDN-008,Viridian Therapeutics,,Preclinical,全身型重症肌无力 | 免疫性血小板减少症 | 慢性炎症性脱髓鞘性多发性神经病,FcRn,双特异性FcRn抑制剂，含Fc片段和白蛋白结合域，延长半衰期，实现更深更持久的IgG抑制，半衰期是efgartigimod的3倍,美国,0.9,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.viridiantherapeutics.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_002,Nipocalimab-Preclinical,Johnson & Johnson,,Preclinical,全身型重症肌无力 | 温抗体型自身免疫性溶血性贫血 | 胎儿新生儿同种免疫性血小板减少症,FcRn,抗FcRn单克隆抗体Preclinical版本，阻断IgG与FcRn结合，加速IgG降解,美国,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.janssen.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_003,Orlanolimab,Momenta Pharmaceuticals/J&J,,Preclinical,自身免疫性疾病,FcRn,抗FcRn单克隆抗体，阻断IgG回收，降低致病性IgG水平,美国,0.78,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.momentapharma.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_004,Batoclimab,Immunovant,,Preclinical,自身免疫性疾病,FcRn,抗FcRn单克隆抗体，降低循环IgG水平，治疗IgG介导的自身免疫病,美国,0.83,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.immunovant.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_005,IMVT-1402,Immunovant,,Preclinical,自身免疫性疾病,FcRn,新一代抗FcRn单克隆抗体，改进的半衰期和给药便利性,美国,0.8,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.immunovant.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_006,Efgartigimod类似物-1,Argenx (早期研究),,Preclinical,自身免疫性疾病,FcRn,基于efgartigimod平台的改良Fc片段，优化药代动力学特征,欧洲,0.78,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.argenx.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_007,口服FcRn抑制剂-1,未披露 (多家研发中),,Preclinical,自身免疫性疾病,FcRn,小分子化合物，口服给药，阻断FcRn-IgG相互作用,美国,0.68,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_008,口服FcRn抑制剂-2,未披露 (多家研发中),,Preclinical,自身免疫性疾病,FcRn,小分子化合物，口服给药，阻断FcRn介导的IgG回收,美国,0.68,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_009,DNL758,Denali Therapeutics/Sanofi,,Preclinical,类风湿关节炎 | 银屑病 | 炎症性肠病,RIPK1,外周限制性RIPK1小分子抑制剂，不穿透血脑屏障，阻断炎症和细胞坏死信号,美国,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.denalitherapeutics.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_010,GSK'095,GSK,,Preclinical,肿瘤 | 自身免疫性疾病,RIPK1,RIPK1小分子抑制剂，与免疫检查点抑制剂联合用于肿瘤和自身免疫病,英国,0.78,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.gsk.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_011,R552,Rigel Pharmaceuticals,,Preclinical,自身免疫性疾病,RIPK1,苯并氧杂卓酮类RIPK1抑制剂，外周限制性，治疗自身免疫病,美国,0.82,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.rigel.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_012,RIPK1抑制剂-Preclinical-1,Sanofi/Denali (早期),,Preclinical,神经退行性疾病 | 自身免疫性疾病,RIPK1,早期阶段RIPK1小分子抑制剂，针对多种炎症性疾病,美国,0.75,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.sanofi.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_013,RIPK1抑制剂-Preclinical-2,Takeda,,Preclinical,炎症性疾病,RIPK1,武田制药早期RIPK1抑制项目,Japan,0.7,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.takeda.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_014,Brepocitinib-Preclinical,Priovant Therapeutics,,Preclinical,银屑病 | 溃疡性结肠炎,TYK2/JAK1,双重TYK2/JAK1抑制剂，结合催化域，广谱JAK抑制活性,美国,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.priovant.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_015,Zasocitinib,Takeda,,Preclinical,银屑病 | 银屑病关节炎,TYK2,高选择性TYK2变构抑制剂，类似deucravacitinib机制,Japan,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.takeda.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_016,ESK-001,Alumis,,Preclinical,银屑病 | 系统性红斑狼疮,TYK2,高选择性TYK2变构抑制剂，针对JH2假激酶域,美国,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.alumistx.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_017,GLPG3667,Galapagos,,Preclinical,自身免疫性疾病,TYK2,TYK2小分子抑制剂，针对免疫介导疾病,比利时,0.82,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.glpg.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_018,OST-122,Oncostellae,,Preclinical,肿瘤 | 自身免疫性疾病,TYK2,TYK2小分子抑制剂，调节免疫和肿瘤微环境,美国,0.78,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.oncostellae.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_019,NEU-111,Neuron23,,Preclinical,神经免疫性疾病,TYK2,TYK2小分子抑制剂，针对神经系统自身免疫病,美国,0.78,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.neuron23.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_020,PF-06826647,Pfizer,,Preclinical,溃疡性结肠炎,TYK2/JAK2,双重TYK2/JAK2抑制剂，结合催化域活性位点,美国,0.83,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.pfizer.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_021,Amiselimod,GSK,,Preclinical,多发性硬化 | 溃疡性结肠炎,S1P1,下一代S1P1受体选择性调节剂，减少淋巴细胞从淋巴结迁出,英国,0.82,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.gsk.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_022,Ceralifimod,Celgene/BMS,,Preclinical,多发性硬化,S1P1/S1P5,S1P1和S1P5双受体调节剂，保留S1P1功能同时靶向S1P5,美国,0.82,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.bms.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_023,GSK2018682,GSK,,Preclinical,多发性硬化,S1P5,选择性S1P5受体调节剂，可能具有中枢保护作用,英国,0.78,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.gsk.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_024,脑渗透性S1P抑制剂-1,未披露,,Preclinical,多发性硬化 | 神经炎症,S1P1/S1P5,可穿透血脑屏障的S1P调节剂，直接作用于中枢神经系统的S1P受体,美国,0.68,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_025,脑渗透性S1P抑制剂-2,未披露,,Preclinical,多发性硬化 | 神经炎症,S1P1/S1P5,具有改善血脑屏障穿透性的S1P调节剂，针对中枢神经系统疾病,欧洲,0.68,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_026,Briquilimab,Jasper Therapeutics,,Preclinical,哮喘 | 慢性荨麻疹,c-Kit,抗c-Kit单克隆抗体，阻断干细胞因子与c-Kit结合，诱导肥大细胞凋亡,美国,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.jaspertherapeutics.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_027,BLU-808,Blueprint Medicines,,Preclinical,慢性荨麻疹 | 哮喘,c-Kit,高选择性野生型c-Kit小分子抑制剂，强效抑制肥大细胞,美国,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.blueprintmedicines.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_028,Barzolvolimab,Celldex Therapeutics,,Preclinical,慢性诱导性荨麻疹,c-Kit,抗c-Kit单克隆抗体，减少皮肤肥大细胞数量,美国,0.83,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.celldex.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_029,CDX-0159,Celldex Therapeutics,,Preclinical,慢性荨麻疹,c-Kit,抗c-Kit单克隆抗体，减少肥大细胞数量，改善疾病控制,美国,0.83,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.celldex.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_030,Masitinib-Preclinical,AB Science,,Preclinical,阿尔茨海默病 | 肥大细胞疾病,c-Kit/PDGFRα,c-Kit和PDGFRα双重抑制剂，调节肥大细胞和神经炎症,France,0.82,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.ab-science.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_031,AL002,Alector,,Preclinical,阿尔茨海默病 | 神经退行性疾病,TREM2,人源化TREM2激动性抗体，增强小胶质细胞吞噬功能，调节神经炎症,美国,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.alector.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_032,MCC950,Inflazome,,Preclinical,阿尔茨海默病 | 帕金森病 | 炎症性疾病,NLRP3,选择性NLRP3炎症小体抑制剂，减少IL-1β产生，改善神经炎症,爱尔兰,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.inflazome.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_033,STING抑制剂-Preclinical-1,多家研发中,,Preclinical,自身免疫性疾病 | 神经炎症,STING,STING小分子抑制剂，阻断cGAS-STING通路，减少I型干扰素产生,美国,0.72,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_034,cGAS抑制剂-Preclinical,多家研发中,,Preclinical,自身免疫性疾病 | 神经退行性疾病,cGAS,cGAS小分子抑制剂，阻断cGAMP产生，抑制STING通路激活,美国,0.72,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_TGT_035,NLRP3抑制剂-Preclinical-2,Novartis,,Preclinical,炎症性疾病 | 心血管代谢疾病,NLRP3,NLRP3小分子抑制剂，减少IL-1β和IL-18释放,Switzerland,0.78,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.novartis.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_001,ZL-1503,Zai Lab/再鼎医药,,Preclinical,特应性皮炎,IL-13/IL-31,双特异性抗体同时靶向IL-13和IL-31，抑制炎症和瘙痒通路，为特应性皮炎提供新治疗选择,China,0.92,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.zailaboratory.com"", ""publication_url"": ""https://www.zailaboratory.com/news/zai-lab-to-present-preclinical-data-of-zl-1503""}",,,,,,,,,,,,,
W3_IND_002,Nemolizumab-Preclinical,Galderma,,Preclinical,特应性皮炎 | 结节性痒疹,IL-31Rα,抗IL-31Rα单克隆抗体Preclinical版本，直接靶向瘙痒信号通路,Switzerland,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.galderma.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_003,Lebrikizumab-Preclinical,Eli Lilly,,Preclinical,特应性皮炎,IL-13,抗IL-13单克隆抗体Preclinical版本，高亲和力阻断IL-13信号,美国,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.lilly.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_004,Tralokinumab-Preclinical,LEO Pharma,,Preclinical,特应性皮炎,IL-13,抗IL-13单克隆抗体Preclinical版本，阻止IL-13与受体结合,丹麦,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.leo-pharma.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_005,JAK/TYK2局部制剂-1,多家研发中,,Preclinical,特应性皮炎,JAK1/TYK2,外用制剂，选择性抑制JAK1和TYK2，减少系统性暴露,美国,0.73,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_006,JAK/TYK2局部制剂-2,多家研发中,,Preclinical,特应性皮炎,JAK1/TYK2,外用制剂，选择性抑制JAK/TYK2信号，改善皮肤炎症,欧洲,0.73,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_007,IL-4/IL-13新机制分子-1,未披露,,Preclinical,特应性皮炎,IL-4/IL-13通路新靶点,针对IL-4/IL-13通路的新机制分子，可能提供差异化治疗效果,美国,0.68,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_008,IL-4/IL-13新机制分子-2,未披露,,Preclinical,特应性皮炎,IL-4/IL-13通路新靶点,针对IL-4/IL-13通路的新机制小分子或生物制剂,欧洲,0.68,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_009,SPY002,Spyre Therapeutics,,Preclinical,溃疡性结肠炎 | 克罗恩病,TL1A,抗TL1A单克隆抗体，半衰期延长技术，预计Q8W-Q12W皮下给药,美国,0.92,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.spyre.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_010,SPY003,Spyre Therapeutics,,Preclinical,克罗恩病 | 溃疡性结肠炎,IL-23p19,抗IL-23p19单克隆抗体，半衰期约30天，支持Q8W-Q12W给药,美国,0.92,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.spyre.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_011,SPY001,Spyre Therapeutics,,Preclinical,溃疡性结肠炎 | 克罗恩病,α4β7,抗α4β7单克隆抗体，半衰期延长技术，高浓度皮下制剂,美国,0.92,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.spyre.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_012,微生物组疗法-IBD-1,多家研发中,,Preclinical,炎症性肠病,肠道微生物组,工程化细菌或粪菌移植，调节肠道菌群平衡，恢复免疫稳态,美国,0.73,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_013,微生物组疗法-IBD-2,多家研发中,,Preclinical,克罗恩病,肠道微生物组,特定菌株组合，恢复肠道菌群多样性，减少炎症反应,欧洲,0.73,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_014,TL1A新靶点分子-1,多家研发中,,Preclinical,溃疡性结肠炎,TL1A,新型TL1A靶向分子，差异化作用机制,美国,0.72,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_015,IL-23新机制分子,多家研发中,,Preclinical,克罗恩病,IL-23通路,针对IL-23通路的创新机制，可能提供更好疗效或安全性,美国,0.72,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_016,Povetacicept,Alpine Immune Sciences,,Preclinical,系统性红斑狼疮 | 狼疮性肾炎,TACI (BAFF/APRIL),高亲和力BAFF/APRIL双重抑制剂，IC50比telitacicept强50倍以上,美国,0.92,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.alpineimmune.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_017,Atacicept,Merck KGaA,,Preclinical,系统性红斑狼疮,TACI (BAFF/APRIL),BAFF/APRIL双重抑制剂，Preclinical阶段研究版本,Germany,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.merckgroup.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_018,Dapirolizumab Pegol,UCB,,Preclinical,系统性红斑狼疮,CD40L,PEG化抗CD40L Fab片段，无Fc区减少血小板激活风险,比利时,0.87,"{""clinicaltrials_url"": """", ""company_url"": ""https://www.ucb.com"", ""publication_url"": """"}",,,,,,,,,,,,,
W3_IND_019,IFNAR抑制剂-1,多家研发中,,Preclinical,系统性红斑狼疮,IFNAR,阻断I型干扰素与受体结合，抑制干扰素通路过度激活,美国,0.73,"{""clinicaltrials_url"": """", ""company_url"": """", ""publication_url"": """"}",,,,,,,,,,,,,
